Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
0,"{'1': 12, '2': 16, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
1,"{'1': 13, '2': 14, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
2,"{'1': 19, '2': 12, '3': 14, '4': 11, '5': 0, '6': 0, '7': 0}",39.3,2,1146,4,,,,,,,,,
3,"{'1': 14, '2': 14, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
4,"{'1': 14, '2': 15, '3': 11, '4': 16, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
5,"{'1': 15, '2': 16, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
6,"{'1': 11, '2': 16, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
7,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
8,"{'1': 12, '2': 15, '3': 11, '4': 18, '5': 0, '6': 0, '7': 0}",39.4,2,1147,4,,,,,,,,,
9,"{'1': 12, '2': 17, '3': 11, '4': 16, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
10,"{'1': 15, '2': 15, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
11,"{'1': 12, '2': 13, '3': 16, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
12,"{'1': 16, '2': 14, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
13,"{'1': 15, '2': 15, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
14,"{'1': 14, '2': 12, '3': 14, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
15,"{'1': 11, '2': 15, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
16,"{'1': 16, '2': 14, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
17,"{'1': 14, '2': 15, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
18,"{'1': 15, '2': 12, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
19,"{'1': 11, '2': 14, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
20,"{'1': 15, '2': 13, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
21,"{'1': 19, '2': 14, '3': 13, '4': 10, '5': 0, '6': 0, '7': 0}",39.2,2,1144,4,,,,,,,,,
22,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
23,"{'1': 13, '2': 12, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
24,"{'1': 13, '2': 12, '3': 18, '4': 13, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1151,4,,,,,,,,,
25,"{'1': 17, '2': 15, '3': 13, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
26,"{'1': 14, '2': 16, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
27,"{'1': 18, '2': 11, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
28,"{'1': 11, '2': 15, '3': 13, '4': 17, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
29,"{'1': 14, '2': 17, '3': 13, '4': 12, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
30,"{'1': 13, '2': 13, '3': 15, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
31,"{'1': 11, '2': 16, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
32,"{'1': 16, '2': 12, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.6,2,1152,4,,,,,,,,,
33,"{'1': 14, '2': 17, '3': 14, '4': 11, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
34,"{'1': 13, '2': 14, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
35,"{'1': 14, '2': 12, '3': 17, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
36,"{'1': 14, '2': 14, '3': 12, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
37,"{'1': 19, '2': 13, '3': 12, '4': 12, '5': 0, '6': 0, '7': 0}",39.4,2,1149,4,,,,,,,,,
38,"{'1': 13, '2': 15, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
39,"{'1': 14, '2': 13, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
40,"{'1': 11, '2': 16, '3': 12, '4': 17, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
41,"{'1': 16, '2': 13, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
42,"{'1': 11, '2': 14, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
43,"{'1': 12, '2': 15, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
44,"{'1': 16, '2': 16, '3': 11, '4': 13, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1150,4,,,,,,,,,
45,"{'1': 14, '2': 11, '3': 13, '4': 18, '5': 0, '6': 0, '7': 0}",39.5,2,1148,4,,,,,,,,,
46,"{'1': 17, '2': 9, '3': 14, '4': 16, '5': 0, '6': 0, '7': 0}",39.0,2,1144,4,,,,,,,,,
47,"{'1': 16, '2': 14, '3': 15, '4': 11, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
48,"{'1': 12, '2': 15, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
49,"{'1': 11, '2': 17, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
50,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
51,"{'1': 15, '2': 11, '3': 13, '4': 17, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
52,"{'1': 15, '2': 14, '3': 15, '4': 12, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
53,"{'1': 14, '2': 12, '3': 16, '4': 14, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
54,"{'1': 12, '2': 15, '3': 13, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
55,"{'1': 13, '2': 12, '3': 17, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
56,"{'1': 14, '2': 15, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
57,"{'1': 16, '2': 12, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
58,"{'1': 12, '2': 18, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.5,2,1150,4,,,,,,,,,
59,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
60,"{'1': 15, '2': 13, '3': 12, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
61,"{'1': 13, '2': 15, '3': 16, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
62,"{'1': 10, '2': 14, '3': 16, '4': 16, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
63,"{'1': 15, '2': 15, '3': 15, '4': 11, '5': 0, '6': 0, '7': 0}",39.800000000000004,2,1153,4,,,,,,,,,
64,"{'1': 14, '2': 14, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1162,4,,,,,,,,,
65,"{'1': 15, '2': 16, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
66,"{'1': 13, '2': 16, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
67,"{'1': 16, '2': 15, '3': 11, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
68,"{'1': 16, '2': 13, '3': 12, '4': 15, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
69,"{'1': 18, '2': 15, '3': 12, '4': 11, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
70,"{'1': 13, '2': 12, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
71,"{'1': 13, '2': 12, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
72,"{'1': 15, '2': 13, '3': 14, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
73,"{'1': 14, '2': 15, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
74,"{'1': 15, '2': 12, '3': 17, '4': 12, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
75,"{'1': 14, '2': 13, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
76,"{'1': 17, '2': 14, '3': 12, '4': 13, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
77,"{'1': 15, '2': 10, '3': 17, '4': 14, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
78,"{'1': 15, '2': 16, '3': 11, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
79,"{'1': 15, '2': 15, '3': 16, '4': 10, '5': 0, '6': 0, '7': 0}",39.5,2,1149,4,,,,,,,,,
80,"{'1': 13, '2': 15, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
81,"{'1': 15, '2': 11, '3': 13, '4': 17, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
82,"{'1': 15, '2': 15, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
83,"{'1': 10, '2': 17, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.3,2,1146,4,,,,,,,,,
84,"{'1': 16, '2': 11, '3': 13, '4': 16, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1150,4,,,,,,,,,
85,"{'1': 15, '2': 12, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
86,"{'1': 12, '2': 17, '3': 13, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
87,"{'1': 16, '2': 13, '3': 11, '4': 16, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
88,"{'1': 11, '2': 17, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.6,2,1149,4,,,,,,,,,
89,"{'1': 14, '2': 13, '3': 13, '4': 16, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
90,"{'1': 12, '2': 17, '3': 11, '4': 16, '5': 0, '6': 0, '7': 0}",39.4,2,1148,4,,,,,,,,,
91,"{'1': 13, '2': 15, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
92,"{'1': 14, '2': 12, '3': 13, '4': 17, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
93,"{'1': 14, '2': 13, '3': 16, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
94,"{'1': 12, '2': 16, '3': 15, '4': 13, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
95,"{'1': 15, '2': 12, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
96,"{'1': 14, '2': 15, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
97,"{'1': 15, '2': 12, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",39.900000000000006,2,1155,4,,,,,,,,,
98,"{'1': 15, '2': 13, '3': 12, '4': 16, '5': 0, '6': 0, '7': 0}",39.8,2,1153,4,,,,,,,,,
99,"{'1': 12, '2': 18, '3': 11, '4': 15, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
100,"{'1': 14, '2': 13, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
101,"{'1': 13, '2': 14, '3': 12, '4': 17, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
102,"{'1': 15, '2': 10, '3': 15, '4': 16, '5': 0, '6': 0, '7': 0}",39.5,2,1149,4,,,,,,,,,
103,"{'1': 15, '2': 11, '3': 15, '4': 15, '5': 0, '6': 0, '7': 0}",39.800000000000004,2,1153,4,,,,,,,,,
104,"{'1': 13, '2': 16, '3': 11, '4': 16, '5': 0, '6': 0, '7': 0}",39.6,2,1150,4,,,,,,,,,
105,"{'1': 11, '2': 15, '3': 14, '4': 16, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
106,"{'1': 17, '2': 15, '3': 11, '4': 13, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1149,4,,,,,,,,,
107,"{'1': 10, '2': 14, '3': 14, '4': 18, '5': 0, '6': 0, '7': 0}",39.3,2,1146,4,,,,,,,,,
108,"{'1': 14, '2': 15, '3': 10, '4': 17, '5': 0, '6': 0, '7': 0}",39.400000000000006,2,1147,4,,,,,,,,,
